token_a,token_b,count
idk,ugly,1
idk,well,1
like,tjey,1
mini,official,1
mini,really,1
mini,sale,1
mini,ugly,1
mini,using,1
mini,well,1
new,official,1
new,ugly,1
official,really,1
official,sale,1
official,ugly,1
official,using,1
like,truly,1
official,year,1
sale,using,1
sale,well,1
ugly,using,1
ugly,well,1
buy,either,1
buy,rydellgarcia,1
buy,show,1
change,either,1
change,rich,1
change,rydellgarcia,1
change,size,1
design,either,1
design,rich,1
design,rydellgarcia,1
either,minor,1
like,wanted,1
love,loved,1
either,rydellgarcia,1
either,show,1
either,size,1
iphone,rydellgarcia,1
iphone,show,1
minor,rich,1
minor,rydellgarcia,1
minor,show,1
minor,size,1
people,rydellgarcia,1
people,show,1
rich,rydellgarcia,1
rich,show,1
rich,size,1
rydellgarcia,show,1
rydellgarcia,size,1
show,size,1
chaitong,climber,1
chaitong,hahahaha,1
chaitong,havent,1
chaitong,like,1
chaitong,phone,1
chaitong,rich,1
chaitong,social,1
chaitong,sure,1
chaitong,tried,1
chaitong,upgrading,1
chaitong,wtf,1
chaitong,yearly,1
climber,hahahaha,1
climber,havent,1
climber,rich,1
climber,sure,1
climber,tried,1
climber,upgrading,1
climber,wtf,1
climber,yearly,1
hahahaha,havent,1
hahahaha,like,1
hahahaha,phone,1
hahahaha,rich,1
hahahaha,social,1
hahahaha,sure,1
hahahaha,tried,1
hahahaha,upgrading,1
hahahaha,wtf,1
hahahaha,yearly,1
havent,like,1
love,mac,1
havent,rich,1
havent,social,1
havent,sure,1
havent,tried,1
havent,upgrading,1
havent,wtf,1
havent,yearly,1
like,tried,1
like,wtf,1
love,nuclear,1
love,omg,1
love,option,1
phone,wtf,1
rich,social,1
rich,sure,1
rich,tried,1
rich,wtf,1
social,sure,1
social,tried,1
social,upgrading,1
social,wtf,1
social,yearly,1
sure,tried,1
sure,wtf,1
love,plan,1
tried,upgrading,1
tried,wtf,1
tried,yearly,1
wtf,yearly,1
love,ran,1
love,secretive,1
changed,night,1
love,shark,1
even,night,1
got,night,1
love,store,1
io,night,1
love,tjey,1
care,eye,1
love,truly,1
love,wanted,1
eye,open,1
love,went,1
eye,system,1
open,product,1
product,system,1
another,clickbait,1
another,gone,1
another,shit,1
another,therapy,1
another,unbox,1
clickbait,gone,1
clickbait,therapy,1
clickbait,unbox,1
gone,shit,1
shit,therapy,1
shit,unbox,1
ago,carrier,1
ago,corner,1
ago,could,1
ago,glad,1
ago,life,1
ago,right,1
ago,surprised,1
ago,upgraded,1
ago,worse,1
loved,mac,1
around,carrier,1
loved,matte,1
around,could,1
around,glad,1
around,life,1
around,month,1
around,right,1
around,see,1
around,surprised,1
around,switched,1
around,upgraded,1
around,week,1
around,worse,1
battery,carrier,1
battery,corner,1
battery,glad,1
battery,next,1
battery,see,1
battery,surprised,1
battery,turn,1
battery,week,1
carrier,corner,1
carrier,could,1
carrier,even,1
carrier,get,1
carrier,glad,1
carrier,iphone,1
carrier,life,1
carrier,month,1
carrier,next,1
carrier,phone,1
carrier,right,1
carrier,see,1
carrier,surprised,1
carrier,switched,1
carrier,turn,1
carrier,upgraded,1
carrier,week,1
carrier,worse,1
corner,could,1
corner,even,1
corner,get,1
corner,glad,1
corner,life,1
corner,month,1
corner,next,1
corner,right,1
corner,see,1
corner,surprised,1
corner,switched,1
corner,upgraded,1
corner,week,1
corner,worse,1
could,glad,1
could,life,1
could,month,1
loved,max,1
could,surprised,1
could,switched,1
could,turn,1
could,upgraded,1
could,week,1
could,worse,1
even,glad,1
loved,much,1
even,next,1
even,right,1
even,surprised,1
even,switched,1
even,turn,1
loved,nuclear,1
even,week,1
get,glad,1
loved,omg,1
get,surprised,1
get,switched,1
get,week,1
glad,life,1
glad,month,1
glad,next,1
glad,right,1
glad,see,1
glad,surprised,1
glad,switched,1
glad,turn,1
glad,upgraded,1
glad,week,1
glad,worse,1
iphone,surprised,1
life,month,1
life,next,1
life,right,1
life,see,1
life,surprised,1
life,switched,1
life,turn,1
life,upgraded,1
loved,option,1
month,right,1
month,surprised,1
month,switched,1
month,turn,1
month,week,1
month,worse,1
next,right,1
next,see,1
next,surprised,1
next,turn,1
next,worse,1
loved,plan,1
right,surprised,1
right,turn,1
right,upgraded,1
right,week,1
right,worse,1
see,surprised,1
see,turn,1
see,week,1
see,worse,1
surprised,switched,1
surprised,turn,1
surprised,upgraded,1
surprised,week,1
surprised,worse,1
switched,turn,1
switched,upgraded,1
switched,worse,1
turn,upgraded,1
turn,worse,1
upgraded,week,1
upgraded,worse,1
week,worse,1
battery,december,1
battery,horrible,1
battery,overall,1
december,got,1
december,health,1
december,horrible,1
december,life,1
december,mine,1
december,much,1
december,overall,1
december,phone,1
loved,ran,1
got,horrible,1
loved,secretive,1
got,overall,1
health,horrible,1
health,life,1
loved,security,1
health,much,1
health,overall,1
health,phone,1
horrible,life,1
horrible,mine,1
horrible,much,1
horrible,overall,1
horrible,phone,1
life,mine,1
life,overall,1
mine,much,1
mine,overall,1
loved,shark,1
much,overall,1
loved,store,1
apple,april,1
apple,consumption,1
apple,dramatic,1
apple,happen,1
apple,mine,1
apple,september,1
apple,situation,1
april,battery,1
april,bought,1
april,brand,1
april,consumption,1
april,dramatic,1
april,happen,1
april,io,1
april,mine,1
april,new,1
april,saw,1
april,september,1
april,shift,1
april,situation,1
april,store,1
april,update,1
loved,thank,1
battery,brand,1
battery,consumption,1
battery,dramatic,1
battery,happen,1
battery,saw,1
battery,september,1
battery,shift,1
battery,situation,1
battery,store,1
bought,brand,1
bought,consumption,1
bought,dramatic,1
bought,happen,1
loved,time,1
bought,mine,1
bought,saw,1
bought,september,1
bought,shift,1
bought,situation,1
bought,store,1
bought,update,1
brand,consumption,1
brand,dramatic,1
brand,happen,1
brand,io,1
brand,mine,1
brand,saw,1
brand,shift,1
brand,situation,1
brand,store,1
brand,update,1
consumption,dramatic,1
consumption,happen,1
consumption,io,1
consumption,mine,1
consumption,new,1
consumption,saw,1
consumption,september,1
consumption,shift,1
consumption,situation,1
consumption,store,1
consumption,update,1
dramatic,happen,1
dramatic,io,1
dramatic,mine,1
dramatic,new,1
dramatic,saw,1
dramatic,september,1
dramatic,shift,1
dramatic,situation,1
dramatic,store,1
dramatic,update,1
loved,tjey,1
happen,mine,1
happen,new,1
happen,saw,1
happen,september,1
happen,shift,1
happen,situation,1
happen,store,1
happen,update,1
io,mine,1
io,saw,1
io,september,1
io,shift,1
io,situation,1
io,store,1
mine,saw,1
mine,september,1
mine,shift,1
mine,situation,1
mine,store,1
mine,update,1
new,saw,1
new,shift,1
new,situation,1
saw,september,1
saw,shift,1
saw,situation,1
saw,store,1
saw,update,1
september,shift,1
september,situation,1
september,store,1
september,update,1
shift,situation,1
shift,store,1
shift,update,1
situation,store,1
situation,update,1
store,update,1
camera,horrible,1
camera,ofc,1
heard,horrible,1
heard,layout,1
loved,truly,1
heard,look,1
heard,ofc,1
heard,opinion,1
loved,used,1
horrible,layout,1
horrible,like,1
horrible,look,1
horrible,new,1
horrible,ofc,1
horrible,opinion,1
horrible,people,1
layout,ofc,1
layout,opinion,1
like,ofc,1
look,opinion,1
new,ofc,1
ofc,opinion,1
ofc,people,1
opinion,people,1
bro,cooked,1
bro,good,1
loved,wanted,1
cooked,good,1
cooked,iphone,1
cooked,run,1
loved,went,1
going,gon,1
going,run,1
going,talking,1
gon,keep,1
gon,run,1
gon,talking,1
mac,matte,1
run,talking,1
aegisedgeno,apple,1
aegisedgeno,company,1
aegisedgeno,near,1
aegisedgeno,nowhere,1
aegisedgeno,nvidia,1
aegisedgeno,place,1
aegisedgeno,took,1
aegisedgeno,top,1
aegisedgeno,used,1
aegisedgeno,valuable,1
apple,near,1
apple,nowhere,1
mac,max,1
mac,much,1
company,near,1
company,nowhere,1
mac,nuclear,1
company,place,1
company,took,1
company,top,1
mac,omg,1
near,nowhere,1
near,nvidia,1
near,place,1
near,took,1
near,top,1
near,used,1
near,valuable,1
nowhere,nvidia,1
nowhere,place,1
nowhere,took,1
nowhere,top,1
nowhere,used,1
nowhere,valuable,1
nvidia,place,1
nvidia,took,1
nvidia,top,1
nvidia,used,1
mac,option,1
place,took,1
place,top,1
place,used,1
place,valuable,1
took,top,1
took,used,1
took,valuable,1
top,used,1
top,valuable,1
used,valuable,1
aapl,alphabet,1
aapl,apple,1
aapl,cap,1
aapl,company,1
aapl,goog,1
aapl,google,1
aapl,ivaerz,1
aapl,largest,1
aapl,market,1
aapl,microsoft,1
aapl,msft,1
aapl,name,1
aapl,nvda,1
aapl,nvidia,1
aapl,valuable,1
aapl,world,1
alphabet,apple,1
alphabet,cap,1
alphabet,company,1
alphabet,goog,1
alphabet,google,1
alphabet,ivaerz,1
alphabet,largest,1
alphabet,market,1
alphabet,microsoft,1
alphabet,msft,1
alphabet,name,1
alphabet,nvda,1
alphabet,nvidia,1
alphabet,valuable,1
alphabet,world,1
apple,cap,1
apple,goog,1
apple,ivaerz,1
apple,microsoft,1
apple,msft,1
apple,name,1
apple,nvda,1
cap,company,1
cap,goog,1
cap,google,1
cap,ivaerz,1
cap,largest,1
cap,market,1
cap,microsoft,1
cap,msft,1
cap,name,1
cap,nvda,1
cap,nvidia,1
cap,valuable,1
cap,world,1
company,goog,1
mac,plan,1
company,ivaerz,1
company,microsoft,1
company,msft,1
company,name,1
company,nvda,1
goog,google,1
goog,ivaerz,1
goog,largest,1
goog,market,1
goog,microsoft,1
goog,msft,1
goog,name,1
goog,nvda,1
goog,nvidia,1
goog,valuable,1
goog,world,1
google,ivaerz,1
google,largest,1
google,market,1
google,microsoft,1
google,msft,1
google,name,1
google,nvda,1
google,nvidia,1
google,valuable,1
google,world,1
ivaerz,largest,1
ivaerz,market,1
ivaerz,microsoft,1
ivaerz,msft,1
ivaerz,name,1
ivaerz,nvda,1
ivaerz,nvidia,1
ivaerz,valuable,1
ivaerz,world,1
largest,microsoft,1
largest,msft,1
largest,name,1
largest,nvda,1
largest,nvidia,1
largest,valuable,1
largest,world,1
market,microsoft,1
market,msft,1
market,name,1
market,nvda,1
market,nvidia,1
market,valuable,1
market,world,1
microsoft,msft,1
microsoft,name,1
microsoft,nvda,1
microsoft,nvidia,1
microsoft,valuable,1
microsoft,world,1
msft,name,1
msft,nvda,1
msft,nvidia,1
msft,valuable,1
msft,world,1
name,nvda,1
name,nvidia,1
name,valuable,1
name,world,1
nvda,nvidia,1
nvda,valuable,1
nvda,world,1
nvidia,world,1
valuable,world,1
need,slow,1
pro,slow,1
slow,upgrade,1
bother,good,1
bother,later,1
bother,pro,1
good,later,1
later,pro,1
back,happened,1
bring,happened,1
bring,sim,1
bring,slot,1
bring,would,1
feature,happened,1
feature,sim,1
feature,slot,1
happened,sim,1
happened,slot,1
happened,would,1
slot,would,1
asia,dont,1
asia,esims,1
asia,iphone,1
asia,iphones,1
asia,simslot,1
asia,use,1
asia,variant,1
dont,esims,1
dont,simslot,1
dont,variant,1
esims,iphone,1
esims,iphones,1
esims,simslot,1
esims,use,1
esims,variant,1
iphone,simslot,1
iphones,simslot,1
iphones,variant,1
simslot,use,1
simslot,variant,1
use,variant,1
country,every,1
country,us,1
every,sim,1
every,us,1
sim,us,1
clarity,didnt,1
clarity,know,1
clarity,ohh,1
clarity,thanks,1
didnt,know,1
didnt,ohh,1
didnt,thanks,1
know,ohh,1
mac,pro,1
ohh,thanks,1
bro,give,1
believe,final,1
believe,showed,1
believe,sure,1
believe,therapy,1
believe,unbox,1
design,final,1
design,therapy,1
design,unbox,1
design,upcoming,1
final,showed,1
final,sure,1
final,therapy,1
final,unbox,1
final,upcoming,1
iphone,upcoming,1
showed,sure,1
showed,therapy,1
showed,unbox,1
showed,upcoming,1
sure,therapy,1
sure,unbox,1
sure,upcoming,1
therapy,upcoming,1
unbox,upcoming,1
mac,ran,1
mac,secretive,1
mac,security,1
mac,shark,1
mac,store,1
mac,thank,1
mac,tjey,1
mac,truly,1
mac,used,1
mac,wanted,1
antenna,showing,1
area,cutout,1
area,showing,1
cutout,showing,1
back,basic,1
basic,going,1
nothing,rexrex,1
phone,rexrex,1
rexrex,ugly,1
sinzz,sure,1
sinzz,yeah,1
mac,went,1
back,grow,1
back,led,1
back,light,1
back,shape,1
back,sinzz,1
back,ugly,1
design,grow,1
design,led,1
design,light,1
design,sinzz,1
grow,led,1
grow,light,1
grow,nothing,1
grow,phone,1
grow,shape,1
grow,sinzz,1
grow,uglier,1
grow,ugly,1
led,light,1
led,nothing,1
led,phone,1
led,shape,1
led,sinzz,1
led,uglier,1
led,ugly,1
light,shape,1
light,sinzz,1
light,uglier,1
light,ugly,1
nothing,shape,1
nothing,sinzz,1
nothing,uglier,1
phone,sinzz,1
phone,uglier,1
shape,sinzz,1
shape,uglier,1
shape,ugly,1
sinzz,uglier,1
sinzz,ugly,1
uglier,ugly,1
back,boring,1
back,done,1
boring,bro,1
boring,done,1
boring,way,1
bro,done,1
bro,lol,1
bro,way,1
done,way,1
buy,idk,1
every,idk,1
idk,old,1
matte,much,1
old,went,1
matte,nuclear,1
dude,phone,1
matte,omg,1
every,repurpose,1
every,stopped,1
matte,option,1
every,wasteful,1
keep,need,1
keep,repurpose,1
keep,wasteful,1
need,repurpose,1
need,stopped,1
need,wasteful,1
new,repurpose,1
new,wasteful,1
old,repurpose,1
old,stupid,1
old,wasteful,1
phone,repurpose,1
phone,wasteful,1
repurpose,stopped,1
repurpose,stupid,1
repurpose,wasteful,1
repurpose,would,1
repurpose,year,1
stopped,stupid,1
stopped,wasteful,1
stopped,year,1
stupid,wasteful,1
wasteful,would,1
wasteful,year,1
matte,plan,1
as,every,1
as,say,1
as,second,1
matte,ran,1
matte,secretive,1
care,cheap,1
matte,security,1
care,say,1
matte,shark,1
matte,store,1
cheap,every,1
cheap,say,1
cheap,second,1
cheap,year,1
matte,thank,1
say,second,1
second,still,1
matte,think,1
care,sound,1
always,buying,1
always,congratulation,1
always,grown,1
always,known,1
always,understand,1
buy,grown,1
buy,known,1
matte,time,1
buying,congratulation,1
buying,grown,1
buying,known,1
buying,understand,1
congratulation,every,1
congratulation,grown,1
congratulation,iphone,1
congratulation,known,1
congratulation,new,1
congratulation,people,1
congratulation,stupid,1
congratulation,understand,1
congratulation,year,1
every,grown,1
every,known,1
grown,iphone,1
grown,known,1
grown,new,1
grown,people,1
grown,phone,1
grown,stupid,1
grown,understand,1
grown,year,1
iphone,known,1
known,new,1
known,people,1
known,phone,1
known,stupid,1
known,understand,1
known,year,1
matte,tjey,1
stupid,understand,1
matte,truly,1
matte,used,1
different,wally,1
right,wally,1
extra,good,1
extra,held,1
extra,job,1
extra,wow,1
matte,wanted,1
matte,went,1
held,job,1
held,wow,1
max,nuclear,1
max,omg,1
confused,dropped,1
confused,dropping,1
confused,extra,1
confused,got,1
confused,next,1
confused,release,1
confused,remember,1
confused,saying,1
confused,thing,1
confused,version,1
confused,whole,1
dropped,dropping,1
dropped,extra,1
dropped,next,1
dropped,release,1
dropped,remember,1
dropped,saying,1
dropped,thing,1
dropped,version,1
dropped,well,1
dropped,whole,1
dropping,extra,1
dropping,got,1
dropping,next,1
max,ran,1
dropping,remember,1
dropping,saying,1
max,secretive,1
dropping,version,1
dropping,well,1
dropping,whole,1
max,security,1
extra,got,1
extra,next,1
extra,release,1
extra,saying,1
extra,thing,1
extra,version,1
extra,well,1
extra,whole,1
got,release,1
max,shark,1
got,version,1
got,whole,1
next,remember,1
next,version,1
max,tjey,1
max,truly,1
much,nuclear,1
release,version,1
release,well,1
remember,saying,1
remember,thing,1
remember,version,1
remember,well,1
remember,whole,1
saying,version,1
saying,whole,1
much,plan,1
much,ran,1
much,secretive,1
version,whole,1
well,whole,1
act,acting,1
act,buy,1
act,care,1
act,confused,1
act,every,1
act,fine,1
act,okay,1
act,tonyd,1
act,wild,1
act,year,1
acting,buy,1
acting,care,1
acting,confused,1
acting,every,1
acting,fine,1
acting,okay,1
acting,phone,1
acting,tonyd,1
acting,wild,1
acting,year,1
buy,okay,1
buy,tonyd,1
buy,wild,1
care,confused,1
care,okay,1
care,tonyd,1
care,wild,1
confused,every,1
much,security,1
confused,like,1
confused,okay,1
confused,tonyd,1
confused,wild,1
every,okay,1
every,tonyd,1
every,wild,1
much,shark,1
much,store,1
like,tonyd,1
like,wild,1
okay,phone,1
much,tjey,1
much,truly,1
okay,year,1
phone,tonyd,1
much,wanted,1
tonyd,year,1
wild,year,1
better,caring,1
better,confused,1
better,feeling,1
better,loop,1
better,row,1
better,salute,1
better,tho,1
better,thought,1
bought,caring,1
bought,cause,1
bought,confused,1
bought,feel,1
bought,feeling,1
bought,fine,1
bought,honestly,1
nuclear,omg,1
bought,keeping,1
nuclear,option,1
bought,loop,1
bought,mean,1
bought,row,1
bought,salute,1
bought,tell,1
bought,tho,1
bought,thought,1
bought,updated,1
caring,cause,1
caring,confused,1
caring,feel,1
caring,feeling,1
